"id","plaatsnaam_in_bron","plaatsnaam","eerste_jaar_min","eerste_jaar_max","laatste_jaar_min","laatste_jaar_max","aantal","tgn_uri","gn_uri","land","lat","lon"
"999","Dyest","Diest","1440","1441","1499","1500","14",,"http://www.geonames.org/2799397","Belgium","50.98923","5.05062"
"1000","Dynslaken","Dinslaken","1457","1458","1457","1458","1",,"http://www.geonames.org/2936871","Germany","51.56227","6.7434"
"1001","Dynter","Dinther","1439","1440","1529","1530","8","http://vocab.getty.edu/tgn/7260010","http://www.geonames.org/2756796","Netherlands","51.646667","5.4875"
"1002","Dynther","Dinther","1437","1438","1530","1531","37","http://vocab.getty.edu/tgn/7260010","http://www.geonames.org/2756796","Netherlands","51.646667","5.4875"
"1003","Echtelt","Echteld","1459","1460","1477","1478","3","http://vocab.getty.edu/tgn/7261332","http://www.geonames.org/2756442","Netherlands","51.91","5.495833"
"1004","Ecsel","Exel","1468","1469","1468","1469","1",,"http://www.geonames.org/2755952","Netherlands","52.185","6.413889"
"1005","Edam","Edam","1466","1467","1468","1469","5","http://vocab.getty.edu/tgn/7007051","http://www.geonames.org/2756431","Netherlands","52.5121466467","5.04804611206"
"1006","Eechoven","Eechoven","1480","1481","1480","1481","1",,,,"0","0"
"1007","Eellichem by Asperen","Gellicum","1533","1534","1533","1534","1","http://vocab.getty.edu/tgn/7262031","http://www.geonames.org/2755611","Netherlands","51.877524231","5.15459418297"
"1008","Eerssel","Eersel","1471","1472","1516","1517","5","http://vocab.getty.edu/tgn/1047750","http://www.geonames.org/2756342","Netherlands","51.3575","5.318056"
"1009","Eerstel",,"1527","1528","1527","1528","1",,,,"0","0"
"1010","Eesscheren","Escharen","1468","1469","1468","1469","1","http://vocab.getty.edu/tgn/7260430","http://www.geonames.org/2756028","Netherlands","51.743333","5.745833"
"1011","Eeten","Eethen","1519","1520","1552","1553","10","http://vocab.getty.edu/tgn/7261897","http://www.geonames.org/2756318","Netherlands","51.7325","5.052778"
"1012","Eethen","Eethen","1526","1527","1551","1552","3","http://vocab.getty.edu/tgn/7261897","http://www.geonames.org/2756318","Netherlands","51.7325","5.052778"
"1013","Eethen onder Doeveren","Eethen","1526","1527","1526","1527","8","http://vocab.getty.edu/tgn/7261897","http://www.geonames.org/2756318","Netherlands","51.7325","5.052778"
"1014","Eethen onder Doveren","Eethen","1526","1527","1526","1527","4","http://vocab.getty.edu/tgn/7261897","http://www.geonames.org/2756318","Netherlands","51.7325","5.052778"
"1015","Eethen onder Drongelen","Eethen","1561","1562","1561","1562","2","http://vocab.getty.edu/tgn/7261897","http://www.geonames.org/2756318","Netherlands","51.7325","5.052778"
"1016","Eetten","Eethen","1533","1534","1549","1550","7","http://vocab.getty.edu/tgn/7261897","http://www.geonames.org/2756318","Netherlands","51.7325","5.052778"
"1017","Egmondt","Egmond","1498","1499","1498","1499","1","http://vocab.getty.edu/tgn/7007060",,,"52.6","4.65"
"1019","Egmont","Egmond","1469","1470","1524","1525","13","http://vocab.getty.edu/tgn/7007060",,,"52.6","4.65"
"1022","Eijndhoven","Eindhoven","1617","1618","1617","1618","1","http://vocab.getty.edu/tgn/7006842","http://www.geonames.org/2756253","Netherlands","51.440833","5.477778"
"1023","Eijndoven","Eindhoven","1561","1562","1561","1562","2","http://vocab.getty.edu/tgn/7006842","http://www.geonames.org/2756253","Netherlands","51.440833","5.477778"
"1024","Eindoven","Eindhoven","1487","1488","1487","1488","2","http://vocab.getty.edu/tgn/7006842","http://www.geonames.org/2756253","Netherlands","51.440833","5.477778"
"1025","Elborch","Elburg","1473","1474","1500","1501","6","http://vocab.getty.edu/tgn/1047757","http://www.geonames.org/2756232","Netherlands","52.4475","5.843056"
"1026","Elborcht","Elburg","1497","1498","1500","1501","2","http://vocab.getty.edu/tgn/1047757","http://www.geonames.org/2756232","Netherlands","52.4475","5.843056"
"1027","Elburch","Elburg","1468","1469","1468","1469","19","http://vocab.getty.edu/tgn/1047757","http://www.geonames.org/2756232","Netherlands","52.4475","5.843056"
"1028","Elder","Elderen","1497","1498","1497","1498","1",,,,"0","0"
"1029","Elderen","Elderen","1500","1501","1533","1534","3",,,,"0","0"
"1032","Elsbroic","Elsbroek","1498","1499","1498","1499","1",,"http://www.geonames.org/2756183","Netherlands","52.28378","4.57835"
"1033","Elst","Elst","1468","1469","1482","1483","2","http://vocab.getty.edu/tgn/7263404",,,"51.983333","5.5"
"1034","Elten","Elten","1473","1474","1500","1501","7",,"http://www.geonames.org/2930665","Germany","51.87179","6.16018"
"1035","Elten in den lande van Cleve","Elten","1475","1476","1475","1476","1",,"http://www.geonames.org/2930665","Germany","51.87179","6.16018"
"1036","Eltrer Cleve","Altkleve","1503","1504","1503","1504","1",,,,"0","0"
"1037","Embrecht","Emmerich","1510","1511","1510","1511","1",,"http://www.geonames.org/2930509","Germany","51.83933","6.24792"
"1038","Emelis","Emelisse","1490","1491","1490","1491","1",,,,"0","0"
"1039","Emenesse","Eemnes","1490","1491","1490","1491","2","http://vocab.getty.edu/tgn/7261627","http://www.geonames.org/2756394","Netherlands","52.254167","5.261111"
"1040","Emerick","Emmerich","1493","1494","1531","1532","19",,"http://www.geonames.org/2930509","Germany","51.83933","6.24792"
"1041","Emeryck","Emmerich","1497","1498","1497","1498","1",,"http://www.geonames.org/2930509","Germany","51.83933","6.24792"
"1042","Emmerick","Emmerich","1497","1498","1549","1550","11",,"http://www.geonames.org/2930509","Germany","51.83933","6.24792"
"1043","Emmeryck","Emmerich","1481","1482","1529","1530","74",,"http://www.geonames.org/2930509","Germany","51.83933","6.24792"
"1044","Empel","Empel","1467","1468","1584","1585","53",,"http://www.geonames.org/2756116","Netherlands","51.73083","5.32639"
"1046","Enchit","Enschot","1500","1501","1500","1501","1","http://vocab.getty.edu/tgn/7260255","http://www.geonames.org/2756069","Netherlands","51.578456368","5.13885498047"
"1047","Enckhuisen","Enkhuizen","1509","1510","1509","1510","6","http://vocab.getty.edu/tgn/7007064","http://www.geonames.org/2756077","Netherlands","52.703333","5.291667"
"1048","Endoven","Eindhoven","1535","1536","1542","1543","3","http://vocab.getty.edu/tgn/7006842","http://www.geonames.org/2756253","Netherlands","51.440833","5.477778"
"1049","Engel?","Engeland","1519","1520","1519","1520","2",,,,"0","0"
"1050","Engelant","Engeland","1517","1518","1521","1522","2",,,,"0","0"
"1051","Engelen","Engelen","1444","1445","1570","1571","38",,"http://www.geonames.org/2756096","Netherlands","51.72083","5.26528"
"1052","Enghelant","Engeland","1532","1533","1532","1533","1",,,,"0","0"
"1053","Englen","Engelen","1524","1525","1524","1525","1",,"http://www.geonames.org/2756096","Netherlands","51.72083","5.26528"
"1054","Enschit","Enschot","1512","1513","1512","1513","1","http://vocab.getty.edu/tgn/7260255","http://www.geonames.org/2756069","Netherlands","51.578456368","5.13885498047"
"1055","Enschot","Enschot","1550","1551","1561","1562","3","http://vocab.getty.edu/tgn/7260255","http://www.geonames.org/2756069","Netherlands","51.578456368","5.13885498047"
"1056","Ensschit","Enschot","1477","1478","1477","1478","1","http://vocab.getty.edu/tgn/7260255","http://www.geonames.org/2756069","Netherlands","51.578456368","5.13885498047"
"1057","Ergmond","Egmond","1461","1462","1461","1462","1","http://vocab.getty.edu/tgn/7007060",,,"52.6","4.65"
"1058","Ergmont","Egmond","1461","1462","1461","1462","1","http://vocab.getty.edu/tgn/7007060",,,"52.6","4.65"
"1059","Erkel","Arkel","1472","1473","1472","1473","3","http://vocab.getty.edu/tgn/7256631","http://www.geonames.org/2759673","Netherlands","51.864167","4.994444"
"1060","Erkelens","Erkelenz","1422","1423","1422","1423","1",,"http://www.geonames.org/2929622","Germany","51.07947","6.31531"
"1061","Erp","Erp","1451","1452","1611","1612","47","http://vocab.getty.edu/tgn/7260349","http://www.geonames.org/2756035","Netherlands","51.6","5.606944"
"1063","Erpe","Erp","1350","1351","1533","1534","63","http://vocab.getty.edu/tgn/7260349","http://www.geonames.org/2756035","Netherlands","51.6","5.606944"
"1064","Erpe in den Peel","Erp","1526","1527","1526","1527","2","http://vocab.getty.edu/tgn/7260349","http://www.geonames.org/2756035","Netherlands","51.6","5.606944"
"1065","Erpen","Erp","1500","1501","1500","1501","1","http://vocab.getty.edu/tgn/7260349","http://www.geonames.org/2756035","Netherlands","51.6","5.606944"
"1066","Erpt",,"1498","1499","1498","1499","1",,,,"0","0"
"1067","Erssel","Eersel","1509","1510","1509","1510","1","http://vocab.getty.edu/tgn/1047750","http://www.geonames.org/2756342","Netherlands","51.3575","5.318056"
"1068","Es bij Leeuwaerden","Nes","1552","1553","1552","1553","1","http://vocab.getty.edu/tgn/1047972",,,"53.05","5.85"
"1069","Esch","Esch","1437","1438","1613","1614","32","http://vocab.getty.edu/tgn/7260432","http://www.geonames.org/2756030","Netherlands","51.610833","5.290278"
"1070","Esche","Esch","1460","1461","1507","1508","4","http://vocab.getty.edu/tgn/7260432","http://www.geonames.org/2756030","Netherlands","51.610833","5.290278"
"1071","Essch","Esch","1550","1551","1550","1551","1","http://vocab.getty.edu/tgn/7260432","http://www.geonames.org/2756030","Netherlands","51.610833","5.290278"
"1072","Essche","Esch","1441","1442","1589","1590","16","http://vocab.getty.edu/tgn/7260432","http://www.geonames.org/2756030","Netherlands","51.610833","5.290278"
"1073","Eten","Eethen","1493","1494","1538","1539","10","http://vocab.getty.edu/tgn/7261897","http://www.geonames.org/2756318","Netherlands","51.7325","5.052778"
"1074","Eten by Huesden","Eethen","1501","1502","1501","1502","1","http://vocab.getty.edu/tgn/7261897","http://www.geonames.org/2756318","Netherlands","51.7325","5.052778"
"1075","Ethen","Eethen","1459","1460","1543","1544","4","http://vocab.getty.edu/tgn/7261897","http://www.geonames.org/2756318","Netherlands","51.7325","5.052778"
"1076","Ethen ende Meeuwen","Eethen en Meeuwen","1462","1463","1462","1463","1",,,,"0","0"
"1077","Etten","Etten","1466","1467","1563","1564","432","http://vocab.getty.edu/tgn/7006824",,"Netherlands","51.566667","4.666667"
"1078","Etten by Breda","Etten","1485","1486","1506","1507","3","http://vocab.getty.edu/tgn/7006824",,"Netherlands","51.566667","4.666667"
"1079","Etten onder Breda","Etten","1542","1543","1542","1543","6","http://vocab.getty.edu/tgn/7006824",,"Netherlands","51.566667","4.666667"
"1080","Etten onder Breda in Brabant","Etten","1526","1527","1526","1527","8","http://vocab.getty.edu/tgn/7006824",,"Netherlands","51.566667","4.666667"
"1081","Etten, Meerstraten","Etten Moerstraten","1516","1517","1516","1517","1",,,,"0","0"
"1084","Etthen","Etten","1474","1475","1551","1552","15","http://vocab.getty.edu/tgn/7006824",,"Netherlands","51.566667","4.666667"
"1085","Everdingen","Everdingen","1471","1472","1471","1472","1","http://vocab.getty.edu/tgn/7260506","http://www.geonames.org/2755976","Netherlands","51.965","5.155556"
"1086","Ewenhem",,"1476","1477","1476","1477","1",,,,"0","0"
"1087","ex Zwollis","Zwolle","1501","1502","1501","1502","15","http://vocab.getty.edu/tgn/7007077",,,"52.5","6.083333"
"1088","Eymeric","Emmerich","1501","1502","1506","1507","8",,"http://www.geonames.org/2930509","Germany","51.83933","6.24792"
"1089","Eymerick","Emmerich","1458","1459","1537","1538","123",,"http://www.geonames.org/2930509","Germany","51.83933","6.24792"
"1092","Eymeryck","Emmerich","1475","1476","1515","1516","37",,"http://www.geonames.org/2930509","Germany","51.83933","6.24792"
"1093","Eymryck","Emmerich","1498","1499","1498","1499","11",,"http://www.geonames.org/2930509","Germany","51.83933","6.24792"
"1094","Eyndhoven","Eindhoven","1437","1438","1501","1502","15","http://vocab.getty.edu/tgn/7006842","http://www.geonames.org/2756253","Netherlands","51.440833","5.477778"
"1095","Eyndoeven","Eindhoven","1509","1510","1523","1524","2","http://vocab.getty.edu/tgn/7006842","http://www.geonames.org/2756253","Netherlands","51.440833","5.477778"
"1097","Eyndoven","Eindhoven","1383","1384","1552","1553","91","http://vocab.getty.edu/tgn/7006842","http://www.geonames.org/2756253","Netherlands","51.440833","5.477778"
"1100","Eyndovia","Eindhoven","1486","1487","1614","1615","5","http://vocab.getty.edu/tgn/7006842","http://www.geonames.org/2756253","Netherlands","51.440833","5.477778"
"1101","Eyndoviensis","Eindhoven","1508","1509","1519","1520","2","http://vocab.getty.edu/tgn/7006842","http://www.geonames.org/2756253","Netherlands","51.440833","5.477778"
"1102","Eynschot","Enschot","1500","1501","1500","1501","1","http://vocab.getty.edu/tgn/7260255","http://www.geonames.org/2756069","Netherlands","51.578456368","5.13885498047"
"1103","Eynthoven","Eindhoven","1581","1582","1581","1582","1","http://vocab.getty.edu/tgn/7006842","http://www.geonames.org/2756253","Netherlands","51.440833","5.477778"
"1104","Flagys",,"1521","1522","1521","1522","2",,,,"0","0"
"1105","Flandria","Vlaanderen","1482","1483","1482","1483","1",,,,"0","0"
"1106","Floreff","Floreffe","1491","1492","1491","1492","1",,"http://www.geonames.org/2798279","Belgium","50.43452","4.7596"
"1107","Floreffe","Floreffe","1464","1465","1464","1465","1",,"http://www.geonames.org/2798279","Belgium","50.43452","4.7596"
"1108","Gaesbeeck","Gaasbeek","1558","1559","1558","1559","1",,"http://www.geonames.org/2797888","Belgium","50.79953","4.18931"
"1109","Gaesbeke","Gaasbeek","1439","1440","1439","1440","1",,"http://www.geonames.org/2797888","Belgium","50.79953","4.18931"
"1110","Gameren","Gameren","1437","1438","1522","1523","7","http://vocab.getty.edu/tgn/7261399","http://www.geonames.org/2755751","Netherlands","51.800833","5.204167"
"1111","Gandt","Gent","1528","1529","1528","1529","1","http://vocab.getty.edu/tgn/1047785","http://www.geonames.org/2755597","Netherlands","51.8775","5.970833"
"1112","Ganssoijen","Gansoijen","1559","1560","1559","1560","1",,,,"0","0"
"1113","Garda",,"1524","1525","1524","1525","1",,,,"0","0"
"1114","Gauda","Gouda","1493","1494","1493","1494","1","http://vocab.getty.edu/tgn/7006805","http://www.geonames.org/2755420","Netherlands","52.016667","4.708333"
"1115","Gauriaen","Goudriaan","1550","1551","1550","1551","1","http://vocab.getty.edu/tgn/7260133","http://www.geonames.org/2755405","Netherlands","51.903333","4.9"
"1117","Gauwe","Gouda","1534","1535","1534","1535","4","http://vocab.getty.edu/tgn/7006805","http://www.geonames.org/2755420","Netherlands","52.016667","4.708333"
"1118","Geertruden Berch","Geertruidenberg","1537","1538","1537","1538","3","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"1119","Geertruden Berge","Geertruidenberg","1538","1539","1538","1539","4","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"1122","Geertruden Bergen","Geertruidenberg","1534","1535","1534","1535","4","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"1123","Geertrudenberge","Geertruidenberg","1521","1522","1521","1522","7","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"1124","Geertruidenberch","Geertruidenberg","1559","1560","1559","1560","1","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"1125","Geertruijdenberch","Geertruidenberg","1559","1560","1559","1560","13","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"1126","Geertruyde te Bergen","Geertruidenberg","1524","1525","1524","1525","4","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"1127","Geertruyden Berge","Geertruidenberg","1535","1536","1535","1536","1","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
"1128","Geertruydenberge","Geertruidenberg","1533","1534","1589","1590","8","http://vocab.getty.edu/tgn/7261873","http://www.geonames.org/2755669","Netherlands","51.701667","4.856944"
