"id","plaats_in_bron","plaats","start","eind","aantal","geonames","kloekeCode"
17619,"Calansoog","Callantsoog",1780,1787,2,"http://sws.geonames.org/2758027","E006p"
17683,"Beekbergen","Beekbergen",1729,1752,2,"http://sws.geonames.org/2759342","F174p"
17697,"Nieuw koop","Nieuwkoop",1776,1793,2,"http://sws.geonames.org/2750187","E177p"
17708,"Suphen","Zutphen",1709,1711,2,"http://sws.geonames.org/2743608","F179p"
17723,"Windsheijm","Windesheim",1731,1747,2,"http://sws.geonames.org/2744361","F106p"
17728,"Sevenhuijssen","Zevenhuizen",1735,1735,2,"http://sws.geonames.org/2743930","E205p"
17743,"Ressen","Ressen",1749,1773,2,"http://sws.geonames.org/2748224","L067p"
17768,"Helvoort","Helvoirt",1743,1771,2,"http://sws.geonames.org/2754440","K169p"
17817,"Ligtenvoorde","Lichtenvoorde",1755,1767,2,"http://sws.geonames.org/2751651","M007p"
17822,"Kerspel","Kerspel",1771,1784,2,"http://sws.geonames.org/2752908",""
17825,"Neck","Neck",1682,1707,2,"http://sws.geonames.org/2750491",""
17851,"Santpoort","Santpoort-Noord",1710,1734,2,"http://sws.geonames.org/2747760","E081p"
17857,"Gorp","Gorp",1724,1783,2,"http://sws.geonames.org/2755431",""
17869,"Naaltwijck","Naaldwijk",1704,1709,2,"http://sws.geonames.org/2750523","I003p"
17877,"Kuijlenburch","Culemborg",1773,1782,2,"http://sws.geonames.org/2757872","K039p"
17878,"Uijthooren","Uithoorn",1706,1750,2,"http://sws.geonames.org/2745973","E148p"
17901,"Honswijk","Honswijk",1746,1764,2,"http://sws.geonames.org/2753805",""
17928,"Wageninghen","Wageningen",1697,1738,2,"http://sws.geonames.org/2745088","L010p"
17931,"Numansdorp","Numansdorp",1741,1790,2,"http://sws.geonames.org/2749765","K121p"
17940,"Peest","Peest",1768,1768,2,"http://sws.geonames.org/2748678","C179b"
17954,"Zurech","Zurich",1753,1784,2,"http://sws.geonames.org/2743611","B079p"
17967,"Bergschenhoek","Bergschenhoek",1704,1747,2,"http://sws.geonames.org/2759113","K009p"
17975,"Bargen","Bargen",1753,1762,2,"http://sws.geonames.org/2759422",""
17981,"Ipendam","Ilpendam",1752,1780,2,"http://sws.geonames.org/2753334","E089p"
18001,"Enckhuijzen","Enkhuizen",1683,1764,2,"http://sws.geonames.org/2756077","E040p"
18019,"Gent bij nimwegen","Gendt",1723,1753,2,"http://sws.geonames.org/2755597","L070p"
18028,"Apcouw","Abcoude",1635,1708,2,"http://sws.geonames.org/2760067","E120p"
18042,"Oldenzael","Oldenzaal",1752,1777,2,"http://sws.geonames.org/2749644","G207p"
18068,"Jouwere","Joure",1709,1751,2,"http://sws.geonames.org/2753197","F007p"
18076,"Gendringe","Gendringen",1770,1783,2,"http://sws.geonames.org/2755599","M043p"
18106,"Averhorn","Avenhorn",1717,1754,2,"http://sws.geonames.org/2759601","E051a"
18111,"Reijnsaterwoude","Rijnsaterwoude",1730,1775,2,"http://sws.geonames.org/2748106","E142p"
18122,"Middelie","Middelie",1790,1791,2,"http://sws.geonames.org/2750881","E076p"
18133,"Sgravesande","'s-Gravenzande",1778,1779,2,"http://sws.geonames.org/2747364","D002p"
18143,"Wadwaij","Wadway",1699,1779,2,"http://sws.geonames.org/2745093",""
18178,"Nieuwe nierop","Nieuwe-Niedorp",1767,1767,2,"http://sws.geonames.org/2750278","E024p"
18179,"Sleeuwijk","Sleeuwijk",1707,1711,2,"http://sws.geonames.org/2747178","K100a"
18191,"Nijmmegen","Nijmegen",1715,1762,2,"http://sws.geonames.org/2750053","L071p"
18196,"Wanroij","Wanroij",1684,1771,2,"http://sws.geonames.org/2745046","L184p"
18252,"Zunderdorp","Zunderdorp",1756,1770,2,"http://sws.geonames.org/2743620","E106a"
18307,"Blarecum","Blaricum",1745,1773,2,"http://sws.geonames.org/2758868","E128p"
18310,"Kuilenburgh","Culemborg",1734,1735,2,"http://sws.geonames.org/2757872","K039p"
18331,"Diemen in gelderland","Didam",1754,1792,2,"http://sws.geonames.org/2756896","L034p"
18357,"Faan","Faan",1750,1751,2,"http://sws.geonames.org/2755935",""
18378,"Gasselt","Gasselte",1746,1749,2,"http://sws.geonames.org/2755717","G009p"
18382,"Blauw","Blauw",1766,1784,2,"http://sws.geonames.org/2758864",""
18392,"Oostvoorne","Oostvoorne",1724,1724,2,"http://sws.geonames.org/2749330","I002p"
18406,"Boorn","Aldeboarn",1748,1786,2,"http://sws.geonames.org/2749669","B121p"
18454,"Stolkwijk","Stolwijk",1750,1751,2,"http://sws.geonames.org/2746665","K016p"
18463,"Eelen","Eelen",1750,1787,2,"http://sws.geonames.org/2756403",""
18482,"Jaersveld","Jaarsveld",1717,1766,2,"http://sws.geonames.org/2753294","K024p"
18487,"Maarten","Sint Maarten",1751,1763,2,"http://sws.geonames.org/2747244","E010p"
18489,"Herwaarden","Heerewaarden",1753,1773,2,"http://sws.geonames.org/2754662","L088p"
18502,"Diepenbroek","Diepenbroek",1719,1773,2,"http://sws.geonames.org/2756881",""
18566,"Maasluis","Maassluis",1704,1726,2,"http://sws.geonames.org/2751285","I007p"
18596,"Otterloo","Otterlo",1750,1763,2,"http://sws.geonames.org/2749203","F172p"
18608,"Malden","Malden",1738,1762,2,"http://sws.geonames.org/2751242","L113p"
18612,"Glip","De Glip",1756,1768,2,"http://sws.geonames.org/2757627",""
18613,"Catwijck op rijn","Katwijk",1708,1718,2,"http://sws.geonames.org/2753011","E134p"
18631,"Loosduinen","Loosduinen",1730,1772,2,"http://sws.geonames.org/2751442","D004p"
18638,"Zegveld","Zegveld",1736,1782,2,"http://sws.geonames.org/2743990","E181p"
18662,"Tienhove","Tienhoven",1747,1768,2,"http://sws.geonames.org/2746322","K027a"
18663,"Winschot","Winschoten",1747,1783,2,"http://sws.geonames.org/2744344","C161p"
18682,"Heijcoop","Heicop",1749,1764,2,"http://sws.geonames.org/2754602","K035p"
18719,"Jutphaes","Jutphaas",1754,1764,2,"http://sws.geonames.org/2753174","E223p"
18754,"Wijngarden","Wijngaarden",1744,1749,2,"http://sws.geonames.org/2744467","K059p"
18784,"Oldrom","Ulrum",1745,1789,2,"http://sws.geonames.org/2745944","B016p"
18795,"Ouwaeter","Oudewater",1678,1766,2,"http://sws.geonames.org/2748979","E215p"
18797,"Roeven","Roeven",1768,1770,2,"http://sws.geonames.org/2747996",""
18838,"Leerbroek","Leerbroek",1752,1778,2,"http://sws.geonames.org/2751810","K072p"
18868,"Stevert","Stevert",1707,1753,2,"http://sws.geonames.org/2746712",""
18890,"De hoeven","De Hoeven",1753,1761,2,"http://sws.geonames.org/2757529",""
18935,"Clarenbeek","Klarenbeek",1752,1772,2,"http://sws.geonames.org/2752807","F157a"
18949,"Berlekom","Berlicum",1741,1754,2,"http://sws.geonames.org/2759059","L147p"
19009,"Wesum","Wessem",1752,1754,2,"http://sws.geonames.org/2744815","L375p"
19011,"Bruinisse","Bruinisse",1754,1783,2,"http://sws.geonames.org/2758186","I053p"
19019,"Leende","Leende",1754,1755,2,"http://sws.geonames.org/2751821","L262p"
19069,"Berenbroek","Berenbroek",1738,1761,2,"http://sws.geonames.org/2759169",""
19092,"Drilst","IJlst",1735,1743,2,"http://sws.geonames.org/2753379","B114p"
19093,"Noordwalde","Noordwolde",1727,1743,2,"http://sws.geonames.org/2749807","F047p"
19104,"Kestere","Kesteren",1743,1761,2,"http://sws.geonames.org/2752899","L012p"
19107,"Cortenhoff","Kortenhoef",1706,1743,2,"http://sws.geonames.org/2752409","E159p"
19114,"West capelle","Westkapelle",1755,1771,2,"http://sws.geonames.org/2744642","I058p"
19136,"Ooltiesplaat","Ooltgensplaat",1706,1756,2,"http://sws.geonames.org/2749560","K122p"
19157,"Bedum","Bedum",1754,1767,2,"http://sws.geonames.org/2759356","C070p"
19169,"Spaarendam","Spaarndam",1711,1756,2,"http://sws.geonames.org/2746986","E099p"
19193,"Almekerk","Almkerk",1755,1757,2,"http://sws.geonames.org/2759878","K101p"
19212,"Everding","Everdingen",1755,1759,2,"http://sws.geonames.org/2755976","K033p"
19241,"Sellingen","Sellingen",1757,1757,2,"http://sws.geonames.org/2747400","G015p"
19314,"Anjen","Anjum",1758,1794,2,"http://sws.geonames.org/2759757","B013b"
19319,"Pesse","Pesse",1758,1761,2,"http://sws.geonames.org/2748643","G049p"
19334,"Ellekum","Ellecom",1757,1767,2,"http://sws.geonames.org/2756200","F201p"
19337,"Kalslagen","Kalslagen",1740,1758,2,"http://sws.geonames.org/2753122",""
19364,"Wezep","Wezep",1688,1757,2,"http://sws.geonames.org/2744580","F102a"
19435,"Overslag","Overslag",1763,1773,2,"http://sws.geonames.org/2748822","I167a"
19528,"Hoevelak","Hoevelaken",1756,1759,2,"http://sws.geonames.org/2753987","F143p"
19545,"Arom","Arum",1761,1763,2,"http://sws.geonames.org/2759652","B077p"
19578,"Woggelen","Wognum",1712,1752,2,"http://sws.geonames.org/2744237","E033p"
19589,"Dries","Dries",1746,1755,2,"http://sws.geonames.org/6544713",""
19630,"Baer","Bahr",1725,1752,2,"http://sws.geonames.org/2759514",""
19687,"Overbroek","Overbroek",1750,1759,2,"http://sws.geonames.org/2748860",""
19702,"Makkem","Makkum",1751,1754,2,"http://sws.geonames.org/2751254","B106p"
19787,"Herwijnen","Herwijnen",1768,1772,2,"http://sws.geonames.org/2754318","K104a"
19814,"Obergen","Obergum",1727,1770,2,"http://sws.geonames.org/2749742",""
19818,"Westzaan","Westzaan",1750,1770,2,"http://sws.geonames.org/2744600","E083p"
19827,"Buurmalsem","Buurmalsen",1767,1770,2,"http://sws.geonames.org/2758052","K079p"
19840,"Neijkerk","Nijkerk",1771,1776,2,"http://sws.geonames.org/2750065","F142p"
19860,"Broek en waterland","Broek in Waterland",1768,1785,2,"http://sws.geonames.org/2758258","E090p"
19868,"Genderinge","Gendringen",1770,1787,2,"http://sws.geonames.org/2755599","M043p"
19873,"Deurne","Deurne",1715,1769,2,"http://sws.geonames.org/2757009","L244p"
19893,"Heems","Heemse",1727,1770,2,"http://sws.geonames.org/2754700","G114p"
19919,"Walem","Walem",1770,1772,2,"http://sws.geonames.org/2745074",""
19943,"Jaarveld","Jaarsveld",1736,1772,2,"http://sws.geonames.org/2753294","K024p"
19946,"Sillevolt","Silvolde",1727,1772,2,"http://sws.geonames.org/2747322","M040p"
19975,"Nuth","Nuth",1721,1772,2,"http://sws.geonames.org/2749753","Q036p"
19978,"Zuilichem","Zuilichem",1772,1776,2,"http://sws.geonames.org/2743624","K105p"
20036,"Mildert","Mildert",1758,1775,2,"http://sws.geonames.org/6544802",""
20038,"Ees","Ees",1752,1758,2,"http://sws.geonames.org/2756329","G032q"
20056,"Kampe","Kampen",1734,1760,2,"http://sws.geonames.org/2753106","F090p"
20118,"Oostkerke","Wolphaartsdijk",1767,1768,2,"http://sws.geonames.org/2744199","I067q"
20131,"Aalbeek","Aalbeek",1768,1787,2,"http://sws.geonames.org/2760145","Q036a"
20134,"De heen","De Heen",1768,1769,2,"http://sws.geonames.org/2757574","I057b"
20161,"Nieuwerkerk aan den ijssel","Nieuwerkerk aan den IJssel",1769,1775,2,"http://sws.geonames.org/2750263","K010p"
20241,"Jurwert","Jorwerd",1766,1786,2,"http://sws.geonames.org/2753199",""
20265,"Oele","Oele",1766,1771,2,"http://sws.geonames.org/2749713","G230a"
20285,"Eijsselsteijn","IJsselstein",1766,1771,2,"http://sws.geonames.org/2753355","E224p"
20294,"Helpman","Helpman",1767,1769,2,"http://sws.geonames.org/2754444","C108q"
20369,"St maartendijk","Sint Maartensdijk",1762,1771,2,"http://sws.geonames.org/2747241","I073p"
20373,"Noordwelle","Noordwelle",1771,1786,2,"http://sws.geonames.org/2749819","I031p"
20411,"Kollen","Kollum",1774,1774,2,"http://sws.geonames.org/2752524","B035p"
20445,"Harlengen","Harlingen",1775,1790,2,"http://sws.geonames.org/2754817","B045p"
20457,"Dokkom","Dokkum",1775,1792,2,"http://sws.geonames.org/2756759","B030p"
20499,"Gelein","Geleen",1746,1773,2,"http://sws.geonames.org/2755616","Q021p"
20536,"Val","Val",1746,1765,2,"http://sws.geonames.org/2745887",""
20567,"Boswaart","Bolsward",1748,1792,2,"http://sws.geonames.org/2758682","B110p"
20569,"Colhoorn","Kolhorn",1748,1753,2,"http://sws.geonames.org/2752531","E011p"
20571,"Oploo","Oploo",1748,1776,2,"http://sws.geonames.org/2749289","L186p"
20578,"Appeldooren","Apeldoorn",1687,1749,2,"http://sws.geonames.org/2759706","F151p"
20586,"Kade","Kade",1749,1793,2,"http://sws.geonames.org/2753150",""
20627,"Biest","Beesd",1745,1745,2,"http://sws.geonames.org/2759288","K077p"
20632,"Vellip","Velp",1743,1745,2,"http://sws.geonames.org/2745677","L027a"
20646,"Gelijn","Geleen",1739,1764,2,"http://sws.geonames.org/2755616","Q021p"
20659,"Brug","Brug",1765,1765,2,"http://sws.geonames.org/2758204",""
20669,"Holwerd","Holwerd",1719,1764,2,"http://sws.geonames.org/2753852","B009p"
20692,"Eeten","Eethen",1718,1764,2,"http://sws.geonames.org/2756318","K133b"
20733,"Sitter","Sittard",1765,1788,2,"http://sws.geonames.org/2747203","Q020p"
20752,"Zeevenhuijse","Zevenhuizen",1720,1763,2,"http://sws.geonames.org/2743930","E205p"
20784,"Bieselingen","Biezelinge",1758,1761,2,"http://sws.geonames.org/2758965","I096a"
20786,"Surusterveen","Surhuisterveen",1740,1761,2,"http://sws.geonames.org/2746558","B068p"
20827,"Vriesenveen","Vriezenveen",1718,1758,2,"http://sws.geonames.org/2745182","G171p"
20902,"Hogezand","Hoogezand",1755,1782,2,"http://sws.geonames.org/2753706","C152p"
20907,"Hitsum","Hitzum",1752,1764,2,"http://sws.geonames.org/2754044","B048a"
20935,"Veenhuijse","Venhuizen",1749,1786,2,"http://sws.geonames.org/2745645","E040a"
20949,"Terschilling","Terschelling",1783,1785,2,"http://sws.geonames.org/2746414",""
20961,"Winschote","Winschoten",1719,1767,2,"http://sws.geonames.org/2744344","C161p"
20972,"Wolsum","Wolsum",1752,1786,2,"http://sws.geonames.org/2744198",""
20974,"Oostwout","Oostwoud",1689,1782,2,"http://sws.geonames.org/2749321","E031a"
20990,"Appingdam","Appingedam",1775,1779,2,"http://sws.geonames.org/2759687","C079p"
21013,"Munnekeziel","Munnekezijl",1752,1763,2,"http://sws.geonames.org/2750553","B038p"
21056,"Hollenberg","Hollenberg",1759,1769,2,"http://sws.geonames.org/2753894",""
21059,"Medel","Medel",1712,1759,2,"http://sws.geonames.org/2751074",""
21073,"Nunsbeek","Nunspeet",1756,1772,2,"http://sws.geonames.org/2749756","F111p"
21085,"Farensom","Farmsum",1756,1786,2,"http://sws.geonames.org/2755929","C080p"
21110,"Vries","Vries",1757,1771,2,"http://sws.geonames.org/2745189","C177p"
21241,"Buurmalsum","Buurmalsen",1689,1764,2,"http://sws.geonames.org/2758052","K079p"
21287,"Jesse","Essen",1694,1764,2,"http://sws.geonames.org/2756007",""
21291,"Sleedregt","Sliedrecht",1764,1764,2,"http://sws.geonames.org/2747169","K096p"
21325,"Bentveld","Bentveld",1765,1791,2,"http://sws.geonames.org/2759175",""
21358,"Oudeberkoop","Oldeberkoop",1757,1780,2,"http://sws.geonames.org/2749671","F021p"
21400,"Liesveld","Liesveld",1759,1774,2,"http://sws.geonames.org/2751621",""
21420,"Oene","Oene",1760,1766,2,"http://sws.geonames.org/2749712","F115p"
21427,"Schravelandt","s-Graveland",1767,1769,2,"http://sws.geonames.org/2747377","E158p"
21445,"Jaersvelt","Jaarsveld",1684,1763,2,"http://sws.geonames.org/2753294","K024p"
21506,"Neerbos","Neerbosch",1756,1760,2,"http://sws.geonames.org/2750451","L066a"
21532,"Termunden","Termunten",1764,1771,2,"http://sws.geonames.org/2746428","C087p"
21580,"Serenberg","s-Heerenberg",1765,1779,2,"http://sws.geonames.org/2747357","L084p"
21598,"Westerland","Westerland",1735,1744,2,"http://sws.geonames.org/2744720","E005p"
21616,"Osquert","Usquert",1772,1772,2,"http://sws.geonames.org/2745918","C030p"
21635,"Kinderdijk","Kinderdijk",1752,1793,2,"http://sws.geonames.org/2752828","K053a"
21640,"Hendrik ido ambagt","Hendrik-Ido-Ambacht",1761,1771,2,"http://sws.geonames.org/2754408","K050p"
21645,"Telgt","Telgt",1754,1768,2,"http://sws.geonames.org/2746498","F123p"
21674,"Egmond op den hoef","Egmond-Binnen",1751,1751,2,"http://sws.geonames.org/2756299","E043p"
21694,"Scharwoud","Scharwoude",1749,1780,2,"http://sws.geonames.org/2747668",""
21696,"De vecht","De Vecht",1682,1791,2,"http://sws.geonames.org/2756991",""
21720,"Kuijlenborgh","Culemborg",1705,1772,2,"http://sws.geonames.org/2757872","K039p"
21732,"Eerbeek","Eerbeek",1749,1759,2,"http://sws.geonames.org/2756351","F176p"
21753,"Liesvelt","Liesveld",1756,1774,2,"http://sws.geonames.org/2751621",""
21791,"Sexbierum","Sexbierum",1760,1787,2,"http://sws.geonames.org/2747380","B043p"
21820,"Papenhoven","Papenhoven",1757,1757,2,"http://sws.geonames.org/2748726",""
21870,"Harssens","Harssens",1691,1765,2,"http://sws.geonames.org/2754803",""
21889,"Hemsen","Heemse",1766,1766,2,"http://sws.geonames.org/2754700","G114p"
22013,"Kortera","Korteraar",1766,1767,2,"http://sws.geonames.org/2752405","E143q"
22036,"Meeden","Meeden",1756,1765,2,"http://sws.geonames.org/2751068","C157p"
22063,"Baardewijk","Baardwijk",1761,1776,2,"http://sws.geonames.org/2759563","K142p"
22116,"Straten","Straten",1725,1761,2,"http://sws.geonames.org/2746626","L199a"
22125,"Marden","Oudemirdum",1761,1778,2,"http://sws.geonames.org/2749061","F036p"
22133,"Middewolda","Midwolde",1756,1791,2,"http://sws.geonames.org/2750830","C105p"
22169,"Rhene","Rhenen",1771,1793,2,"http://sws.geonames.org/2748185","L008p"
22182,"Moercapel","Moerkapelle",1689,1761,2,"http://sws.geonames.org/2750764","E203p"
22190,"Alting","Alting",1776,1790,2,"http://sws.geonames.org/2759857",""
22214,"Anlo","Anloo",1765,1788,2,"http://sws.geonames.org/2759746","C183p"
22215,"Bunik","Bunnik",1744,1761,2,"http://sws.geonames.org/2758106","E228p"
22266,"Herven","Herven",1701,1783,2,"http://sws.geonames.org/2754321",""
22286,"Marten","Sint Maarten",1747,1771,2,"http://sws.geonames.org/2747244","E010p"
22299,"Varseveldt","Varsseveld",1760,1769,2,"http://sws.geonames.org/2745800","M004p"
22328,"Diesel","Diessen",1711,1778,2,"http://sws.geonames.org/2756859","K198p"
22333,"Gisendam","Giessendam",1717,1721,2,"http://sws.geonames.org/2755531","K097p"
22340,"Aamersfoort","Amersfoort",1709,1716,2,"http://sws.geonames.org/2759821","F165p"
22347,"Oude nierop","Oude-Niedorp",1716,1716,2,"http://sws.geonames.org/2749042","E025p"
22351,"Slidregt","Sliedrecht",1717,1751,2,"http://sws.geonames.org/2747169","K096p"
22364,"Werkhooven","Werkhoven",1718,1761,2,"http://sws.geonames.org/2744825","E231p"
22381,"Jutfaes","Jutphaas",1718,1735,2,"http://sws.geonames.org/2753174","E223p"
22383,"Oegstgeest","Oegstgeest",1718,1760,2,"http://sws.geonames.org/2749723","E136p"
22432,"Cooltiesplaet","Colijnsplaat",1689,1701,2,"http://sws.geonames.org/2757931","I048p"
22433,"Niewpoort","Nieuwpoort",1701,1787,2,"http://sws.geonames.org/2750146","K025p"
22434,"Burgerveen","Burgerveen",1719,1726,2,"http://sws.geonames.org/2758085",""
22495,"Heldoorn","Hellendoorn",1721,1764,2,"http://sws.geonames.org/2754457","G168p"
22500,"Beuninge","Beuningen",1721,1763,2,"http://sws.geonames.org/2759015","G181a"
22504,"Distelberg","Distelberg",1721,1721,2,"http://sws.geonames.org/2756782",""
22525,"Heuven","Heuven",1723,1723,2,"http://sws.geonames.org/2754119",""
22536,"Aelden","Aalden",1719,1720,2,"http://sws.geonames.org/2760142","G052z"
22571,"Monckendam","Monnickendam",1706,1723,2,"http://sws.geonames.org/2750641","E091p"
22588,"Otmarse","Ootmarsum",1707,1718,2,"http://sws.geonames.org/2749317","G177p"
22591,"Terschellingh","Terschelling",1706,1707,2,"http://sws.geonames.org/2746414",""
22606,"Stevensweerd","Stevensweert",1707,1750,2,"http://sws.geonames.org/2746714","L378p"
22615,"Sprangen","Sprang-Capelle",1707,1769,2,"http://sws.geonames.org/2746903","K139p"
22641,"Herpe","Herpen",1709,1761,2,"http://sws.geonames.org/2754339","L104p"
22654,"Druijten","Druten",1709,1725,2,"http://sws.geonames.org/2756539","L054p"
22682,"Elbrugh","Elburg",1693,1709,2,"http://sws.geonames.org/2756232","F100p"
22686,"Armuijde","Arnemuiden",1704,1711,2,"http://sws.geonames.org/2759664","I085p"
22702,"Hulden","Hulten",1710,1741,2,"http://sws.geonames.org/2753430","K182b"
22731,"Soestdijk","Soestdijk",1704,1733,2,"http://sws.geonames.org/2747032","E163a"
22751,"Lieuwaerden","Leeuwarden",1712,1734,2,"http://sws.geonames.org/2751792","B056p"
22766,"Sandvoort","Zandvoort",1714,1720,2,"http://sws.geonames.org/2744042","E093p"
22776,"Cuijlenborgh","Culemborg",1712,1740,2,"http://sws.geonames.org/2757872","K039p"
22787,"Wemelingen","Wemeldinge",1704,1718,2,"http://sws.geonames.org/2744839","I072p"
22801,"Heuklom","Heukelum",1716,1717,2,"http://sws.geonames.org/2754150","K075p"
22805,"Berckloo","Borculo",1713,1717,2,"http://sws.geonames.org/2758626","G252p"
22810,"IJssendijck","IJzendijke",1710,1716,2,"http://sws.geonames.org/2753348","I128p"
22818,"Westeremden","Westeremden",1691,1728,2,"http://sws.geonames.org/2744753","C038p"
22840,"Terheijde","Terheijden",1729,1793,2,"http://sws.geonames.org/2746456","K158p"
